text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
Hahaha what the!!,ham,super_sms_dataset,ham,0,0,0,general,Hahaha what the!!,Hahaha what the!!,
"Hahaha omg so epic! Okay later tell me! Haha I'm lazy to type now! Istill dun have swype haha :P I dun know leh, I didn't report thisproblem!  Haha yea!",ham,super_sms_dataset,ham,0,0,0,general,"Hahaha omg so epic! Okay later tell me! Haha I'm lazy to type now! Istill dun have swype haha :P I dun know leh, I didn't report thisproblem!  Haha yea!","Hahaha omg so epic! Okay later tell me! Haha I'm lazy to type now! Istill dun have swype haha :P I dun know leh, I didn't report thisproblem! Haha yea!",
What your plan for pongal?,ham,uci_sms_spam,ham,0,0,0,general,What your plan for pongal?,What your plan for pongal?,
more than full tt offer recharge with rc  enjoy rs tt with unlimited validity,spam,super_sms_dataset,spam,0,0,0,general,more than full tt offer recharge with rc  enjoy rs tt with unlimited validity,more than full tt offer recharge with rc enjoy rs tt with unlimited validity,
"Would you like to start your own car hire company It 's simple Download all car hire document at only 1,000/- Go to www.pdffirstworld.com and download",smishing,combined_labeled_dataset,smishing,1,0,0,other_smishing,"Would you like to start your own car hire company It 's simple Download all car hire document at only 1,000/- Go to www.pdffirstworld.com and download","Would you like to start your own car hire company It 's simple Download all car hire document at only 1,000/- Go to www.pdffirstworld.com and download",
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",ham,uci_sms_spam,ham,0,0,0,general,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..","Ya ok, vikky vl c witin &lt;#&gt; mins and il reply u..",
think i go jo house. dun wan to be extra la. so bright.. enjoy.. see if later you wan play cards with us a not,ham,super_sms_dataset,ham,0,0,0,general,think i go jo house. dun wan to be extra la. so bright.. enjoy.. see if later you wan play cards with us a not,think i go jo house. dun wan to be extra la. so bright.. enjoy.. see if later you wan play cards with us a not,
HMRC Refund: You have an outstanding Tax refund of £276.74 from 2020 to 2021. Follow instructions to claim your Tax refund at: https://gov-tax.refundpr.com/,smishing,combined_labeled_dataset,smishing,1,0,0,reward_prize,HMRC Refund: You have an outstanding Tax refund of £276.74 from 2020 to 2021. Follow instructions to claim your Tax refund at: https://gov-tax.refundpr.com/,HMRC Refund: You have an outstanding Tax refund of £276.74 from 2020 to 2021. Follow instructions to claim your Tax refund at: https://gov-tax.refundpr.com/,
"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X",ham,mendeley_balanced_10191,ham,0,0,0,general,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X","HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X",
Thank you for your order Steve You have X chance to get a new iPhone XX Answer X question and choose here aspectgroundish.com/HiaOpPA,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,Thank you for your order Steve You have X chance to get a new iPhone XX Answer X question and choose here aspectgroundish.com/HiaOpPA,Thank you for your order Steve You have X chance to get a new iPhone XX Answer X question and choose here aspectgroundish.com/HiaOpPA,
"Haha dun need ah, abbie prolly watch before, heng also, vivian notinterested haha! Are you home? I'm slacking in dn, just now went outto buy stuff then weihan ksed my mouse!!! T.T haha and charles and Ibought jolly shandy! Haha not yet, should I go play until level up?Ooo icic! I also will fetch ah haha:P",ham,super_sms_dataset,ham,0,0,0,general,"Haha dun need ah, abbie prolly watch before, heng also, vivian notinterested haha! Are you home? I'm slacking in dn, just now went outto buy stuff then weihan ksed my mouse!!! T.T haha and charles and Ibought jolly shandy! Haha not yet, should I go play until level up?Ooo icic! I also will fetch ah haha:P","Haha dun need ah, abbie prolly watch before, heng also, vivian notinterested haha! Are you home? I'm slacking in dn, just now went outto buy stuff then weihan ksed my mouse!!! T.T haha and charles and Ibought jolly shandy! Haha not yet, should I go play until level up?Ooo icic! I also will fetch ah haha:P",
Ok�lets wait..,ham,mendeley_5971,ham,0,0,0,general,Ok�lets wait..,Ok�lets wait..,
Where can download clear movies. Dvd copies.,ham,super_sms_dataset,ham,0,0,0,general,Where can download clear movies. Dvd copies.,Where can download clear movies. Dvd copies.,
invest in safe  govt approved township  plots   lacs only  clu obtained in holy city khatushyam ji  govardhan ji  call  ,spam,super_sms_dataset,spam,0,0,0,general,invest in safe  govt approved township  plots   lacs only  clu obtained in holy city khatushyam ji  govardhan ji  call  ,invest in safe govt approved township plots lacs only clu obtained in holy city khatushyam ji govardhan ji call,
"No it's not. Religious people denying certain scientific facts likeevolution or the big bang or something are dumb and illogical and Ican't respect that either, but religion in conjunction with sense isfine... People like Justin likely don't think they're literallyreading Christ's flesh, and I'm not arguing for every religious personout there... lots ARE batshit insane,  like my grandma ""healing mewith the power of Jesus"", trust me I'm not defending that",ham,super_sms_dataset,ham,0,0,0,general,"No it's not. Religious people denying certain scientific facts likeevolution or the big bang or something are dumb and illogical and Ican't respect that either, but religion in conjunction with sense isfine... People like Justin likely don't think they're literallyreading Christ's flesh, and I'm not arguing for every religious personout there... lots ARE batshit insane,  like my grandma ""healing mewith the power of Jesus"", trust me I'm not defending that","No it's not. Religious people denying certain scientific facts likeevolution or the big bang or something are dumb and illogical and Ican't respect that either, but religion in conjunction with sense isfine... People like Justin likely don't think they're literallyreading Christ's flesh, and I'm not arguing for every religious personout there... lots ARE batshit insane, like my grandma ""healing mewith the power of Jesus"", trust me I'm not defending that",
"dear customer, due to bvn system upgrade, your atm card experience embody de-activated by cbn. to re-activate call customer care 08167340838 for help.",smishing,mendeley_balanced_10191,smishing,0,0,1,bank_payment,"dear customer, due to bvn system upgrade, your atm card experience embody de-activated by cbn. to re-activate call customer care 08167340838 for help.","dear customer, due to bvn system upgrade, your atm card experience embody de-activated by cbn. to re-activate call customer care 08167340838 for help.",
Love you sushma..love u lot..,ham,mendeley_5971,ham,0,0,0,general,Love you sushma..love u lot..,Love you sushma..love u lot..,
vishal megamart t special offer get  pet bottles free on rs shopping till st march hurry tnc,spam,super_sms_dataset,spam,0,0,0,general,vishal megamart t special offer get  pet bottles free on rs shopping till st march hurry tnc,vishal megamart t special offer get pet bottles free on rs shopping till st march hurry tnc,
Y'ello! You have received N750 airtime  to call and text to all networks and  browse the internet. Valid for 7 days.                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Y'ello! You have received N750 airtime  to call and text to all networks and  browse the internet. Valid for 7 days.                    ,Y'ello! You have received N750 airtime to call and text to all networks and browse the internet. Valid for 7 days.,
"Own top of the line Livpure 1.5 T Smart AC at just 9,999 and XX instalment of XXX Get free comprehensive warranty and service during this time Limited period offer for our esteemed Livpure Customers Buy Now here http://bit.ly/1shAC",spam,super_sms_dataset,spam,1,0,0,general,"Own top of the line Livpure 1.5 T Smart AC at just 9,999 and XX instalment of XXX Get free comprehensive warranty and service during this time Limited period offer for our esteemed Livpure Customers Buy Now here http://bit.ly/1shAC","Own top of the line Livpure 1.5 T Smart AC at just 9,999 and XX instalment of XXX Get free comprehensive warranty and service during this time Limited period offer for our esteemed Livpure Customers Buy Now here http://bit.ly/1shAC",
INVITATION To all my dear Frndz 4 D NEW YEAR  Party! On 31st Dec 2010 At- Nahyan Hall  67th Floor  Burj-E-Khaleefa  DUBAI,ham,super_sms_dataset,ham,0,0,0,general,INVITATION To all my dear Frndz 4 D NEW YEAR  Party! On 31st Dec 2010 At- Nahyan Hall  67th Floor  Burj-E-Khaleefa  DUBAI,INVITATION To all my dear Frndz 4 D NEW YEAR Party! On 31st Dec 2010 At- Nahyan Hall 67th Floor Burj-E-Khaleefa DUBAI,
u experience a secret admirer who is look 2 make contact with u-find out who they r*reveal who opine ur so special-call on 09058094565,smishing,mendeley_balanced_10191,smishing,0,0,1,other_smishing,u experience a secret admirer who is look 2 make contact with u-find out who they r*reveal who opine ur so special-call on 09058094565,u experience a secret admirer who is look 2 make contact with u-find out who they r*reveal who opine ur so special-call on 09058094565,
Your Google verification code is 986390       ,smishing,combined_labeled_dataset,smishing,0,0,0,bank_payment,Your Google verification code is 986390       ,Your Google verification code is 986390,
AlertZAcct:200**001DT:8/6/2014:12:00 AMMC Int Web Prch-421838387046--GOOGLDR Amt:161.58Br:Sango OtaBal:13 283.13REF:337944201                   ,ham,exais_sms_spam,HAM,0,0,1,general,AlertZAcct:200**001DT:8/6/2014:12:00 AMMC Int Web Prch-421838387046--GOOGLDR Amt:161.58Br:Sango OtaBal:13 283.13REF:337944201                   ,AlertZAcct:200**001DT:8/6/2014:12:00 AMMC Int Web Prch-421838387046--GOOGLDR Amt:161.58Br:Sango OtaBal:13 283.13REF:337944201,
mega event by cartec hondaoppkankaria football ground kankaria abad    januarywith facilitiesfree service check up camp attractive finance options best exchange price challenge assured gift on every bookingamaze starts at  lacs save upto  last  dayshurry call now ,spam,super_sms_dataset,spam,0,0,0,general,mega event by cartec hondaoppkankaria football ground kankaria abad    januarywith facilitiesfree service check up camp attractive finance options best exchange price challenge assured gift on every bookingamaze starts at  lacs save upto  last  dayshurry call now ,mega event by cartec hondaoppkankaria football ground kankaria abad januarywith facilitiesfree service check up camp attractive finance options best exchange price challenge assured gift on every bookingamaze starts at lacs save upto last dayshurry call now,
Paul I Waited What Is Over There Tell Me So That I Will Keep Waiting Frm Babat                    ,ham,exais_sms_spam,HAM,0,0,0,general,Paul I Waited What Is Over There Tell Me So That I Will Keep Waiting Frm Babat                    ,Paul I Waited What Is Over There Tell Me So That I Will Keep Waiting Frm Babat,
dear subscriber  validity of your data pack expires tomorrow kindly recharge to enjoy pack benefits dial  for internet best offers,spam,super_sms_dataset,spam,0,0,0,general,dear subscriber  validity of your data pack expires tomorrow kindly recharge to enjoy pack benefits dial  for internet best offers,dear subscriber validity of your data pack expires tomorrow kindly recharge to enjoy pack benefits dial for internet best offers,
ROS.ie We be glad to inform you that your return be ready to be claim Claim now http://rb.gy/vckqps,smishing,combined_labeled_dataset,smishing,1,0,0,reward_prize,ROS.ie We be glad to inform you that your return be ready to be claim Claim now http://rb.gy/vckqps,ROS.ie We be glad to inform you that your return be ready to be claim Claim now http://rb.gy/vckqps,
Hope flourishes when love abounds. Make a room for plenty of love in your life.                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Hope flourishes when love abounds. Make a room for plenty of love in your life.                    ,Hope flourishes when love abounds. Make a room for plenty of love in your life.,
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,ham,uci_sms_spam,ham,0,0,0,general,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,
Bank VILTIE LANTUI JUV 14.10 UIT Mastercard end at Shopee To approve use within X min Funds Transfer of SGD1000.00 from A/C end to A/C end on XX Jul 18:40 SGT be complete If unauthorised call +65 XXXXXXXX A payment be attempt If this be NOT you visit http alertsreport.com,spam,super_sms_dataset,spam,1,0,0,general,Bank VILTIE LANTUI JUV 14.10 UIT Mastercard end at Shopee To approve use within X min Funds Transfer of SGD1000.00 from A/C end to A/C end on XX Jul 18:40 SGT be complete If unauthorised call +65 XXXXXXXX A payment be attempt If this be NOT you visit http alertsreport.com,Bank VILTIE LANTUI JUV 14.10 UIT Mastercard end at Shopee To approve use within X min Funds Transfer of SGD1000.00 from A/C end to A/C end on XX Jul 18:40 SGT be complete If unauthorised call +65 XXXXXXXX A payment be attempt If this be NOT you visit http alertsreport.com,
What time. I‘m out until prob 3 or so,ham,uci_sms_spam,ham,0,0,0,general,What time. I‘m out until prob 3 or so,What time. I‘m out until prob 3 or so,
"atm block:dear customer, due to our system advance your atm card possess just exist de-activated. to activate phone customer care 7679046492 now.",smishing,mendeley_balanced_10191,smishing,0,0,1,bank_payment,"atm block:dear customer, due to our system advance your atm card possess just exist de-activated. to activate phone customer care 7679046492 now.","atm block:dear customer, due to our system advance your atm card possess just exist de-activated. to activate phone customer care 7679046492 now.",
you guys still have power?,ham,super_sms_dataset,ham,0,0,0,general,you guys still have power?,you guys still have power?,
style ur home with home style fiesta evok get upto cashback on furniture  upto off on decor limited period offer visit evok store   tnc,spam,super_sms_dataset,spam,0,0,0,general,style ur home with home style fiesta evok get upto cashback on furniture  upto off on decor limited period offer visit evok store   tnc,style ur home with home style fiesta evok get upto cashback on furniture upto off on decor limited period offer visit evok store tnc,
USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://uspsair.com (Please reply 1 to activate the link or copy the link to your Safari browser and open it) The USPS team wishes you a great day!,smishing,combined_labeled_dataset,smishing,1,0,0,delivery_package,USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://uspsair.com (Please reply 1 to activate the link or copy the link to your Safari browser and open it) The USPS team wishes you a great day!,USPS - The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address at the link. https://uspsair.com (Please reply 1 to activate the link or copy the link to your Safari browser and open it) The USPS team wishes you a great day!,
Its not important to go to heaven after we leave  but its important to create a heaven before we leave.                   ,spam,exais_sms_spam,SPAM,0,0,0,general,Its not important to go to heaven after we leave  but its important to create a heaven before we leave.                   ,Its not important to go to heaven after we leave but its important to create a heaven before we leave.,
"No probably not today, and okay I love you!",ham,super_sms_dataset,ham,0,0,0,general,"No probably not today, and okay I love you!","No probably not today, and okay I love you!",
recpt 1/3. you ingest place a ringtone. your order be embody processed...,spam,mendeley_balanced_10191,spam,0,0,0,general,recpt 1/3. you ingest place a ringtone. your order be embody processed...,recpt 1/3. you ingest place a ringtone. your order be embody processed...,
todays voda numbers ending with 7634 exist select to find a £350 reward. if you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,todays voda numbers ending with 7634 exist select to find a £350 reward. if you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,todays voda numbers ending with 7634 exist select to find a £350 reward. if you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,
I need to print transparencies again etc will take at least 1 full day,ham,super_sms_dataset,ham,0,0,0,general,I need to print transparencies again etc will take at least 1 full day,I need to print transparencies again etc will take at least 1 full day,
Hi... i reach liao... where to meet u? i wearing orange tee with a fren in white tee......,ham,super_sms_dataset,ham,0,0,0,general,Hi... i reach liao... where to meet u? i wearing orange tee with a fren in white tee......,Hi... i reach liao... where to meet u? i wearing orange tee with a fren in white tee......,
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),ham,uci_sms_spam,ham,0,0,0,general,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),
Finished class where are you.,ham,uci_sms_spam,ham,0,0,0,general,Finished class where are you.,Finished class where are you.,
december only! experience your mobile 11mths+? you are entitle to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,smishing,mendeley_balanced_10191,smishing,0,0,1,other_smishing,december only! experience your mobile 11mths+? you are entitle to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,december only! experience your mobile 11mths+? you are entitle to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,
Hey thank u and wish u the same... How come I didn't see u in church....,ham,super_sms_dataset,ham,0,0,0,general,Hey thank u and wish u the same... How come I didn't see u in church....,Hey thank u and wish u the same... How come I didn't see u in church....,
your favorite offer is back get rc  gb g data for days recharge now only extra  mb will credit in  hrs,smishing,combined_labeled_dataset,smishing,0,0,0,bank_payment,your favorite offer is back get rc  gb g data for days recharge now only extra  mb will credit in  hrs,your favorite offer is back get rc gb g data for days recharge now only extra mb will credit in hrs,
Yuquan asked if we still wan samc,ham,super_sms_dataset,ham,0,0,0,general,Yuquan asked if we still wan samc,Yuquan asked if we still wan samc,
Prabha..i'm sorry�,ham,mendeley_5971,ham,0,0,0,general,Prabha..i'm sorry�,Prabha..i'm sorry�,
pizzahut monday offerbuy a med pizza  get nd  rd med pizza  rs  each  walkincall   wwwpizzahutcoin valid del  ta only tnc,spam,super_sms_dataset,spam,0,0,0,general,pizzahut monday offerbuy a med pizza  get nd  rd med pizza  rs  each  walkincall   wwwpizzahutcoin valid del  ta only tnc,pizzahut monday offerbuy a med pizza get nd rd med pizza rs each walkincall wwwpizzahutcoin valid del ta only tnc,
Then what to call?,ham,super_sms_dataset,ham,0,0,0,general,Then what to call?,Then what to call?,
Yup next stop.,ham,uci_sms_spam,ham,0,0,0,general,Yup next stop.,Yup next stop.,
exciting deals starting  for two all meals inclv  more on adventure activities water sportsbuy  get  free  whistlingwoodzscom or misscall ,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,exciting deals starting  for two all meals inclv  more on adventure activities water sportsbuy  get  free  whistlingwoodzscom or misscall ,exciting deals starting for two all meals inclv more on adventure activities water sportsbuy get free whistlingwoodzscom or misscall,
todays voda numbers stop 7548 are selected to receive a $350 award. if you ingest a match please phone 08712300220 cite claim code 4041 standard rates app,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,todays voda numbers stop 7548 are selected to receive a $350 award. if you ingest a match please phone 08712300220 cite claim code 4041 standard rates app,todays voda numbers stop 7548 are selected to receive a $350 award. if you ingest a match please phone 08712300220 cite claim code 4041 standard rates app,
"Haha, that was the first person I was gonna ask",ham,uci_sms_spam,ham,0,0,0,general,"Haha, that was the first person I was gonna ask","Haha, that was the first person I was gonna ask",
Acct number(304XXXXX89) ajayi ayobami   first bank                   ,ham,exais_sms_spam,HAM,0,0,0,general,Acct number(304XXXXX89) ajayi ayobami   first bank                   ,Acct number(304XXXXX89) ajayi ayobami first bank,
seasons special offers on value added services dialertone  missed call alerts at just rs monthsdial  for dialertone  for mca dial ,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,seasons special offers on value added services dialertone  missed call alerts at just rs monthsdial  for dialertone  for mca dial ,seasons special offers on value added services dialertone missed call alerts at just rs monthsdial for dialertone for mca dial,
s a good time to take basic theory test now?,ham,super_sms_dataset,ham,0,0,0,general,s a good time to take basic theory test now?,s a good time to take basic theory test now?,
Wellness Profile -health checkup from Thyrocare: Covers heart  thyroid  kidney  liver  diabetes & more. 63 Wellness Tests @33% off & home service Call: 09222201004 ,spam,super_sms_dataset,spam,0,0,1,general,Wellness Profile -health checkup from Thyrocare: Covers heart  thyroid  kidney  liver  diabetes & more. 63 Wellness Tests @33% off & home service Call: 09222201004 ,Wellness Profile -health checkup from Thyrocare: Covers heart thyroid kidney liver diabetes & more. 63 Wellness Tests @33% off & home service Call: 09222201004,
Zero Balance Savings account with no maintenance fee from your home Open XXX A/C now http://kotk.in/5CVQvb T C,spam,super_sms_dataset,spam,1,0,0,general,Zero Balance Savings account with no maintenance fee from your home Open XXX A/C now http://kotk.in/5CVQvb T C,Zero Balance Savings account with no maintenance fee from your home Open XXX A/C now http://kotk.in/5CVQvb T C,
Overdraft application approve Your confirmation letter will be send in X-X day If you be unaware of this please contact Santander fraud team XXXXXXXXXXX,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,Overdraft application approve Your confirmation letter will be send in X-X day If you be unaware of this please contact Santander fraud team XXXXXXXXXXX,Overdraft application approve Your confirmation letter will be send in X-X day If you be unaware of this please contact Santander fraud team XXXXXXXXXXX,
All well..,ham,mendeley_5971,ham,0,0,0,general,All well..,All well..,
PUNCH NEWSFRIDAY  1ST JULY 20141. Terrorism should end by December ? Council of State2. Ebola: 69 under watch  two isolated  says FG3. B?Haram tops US-Africa summit agenda4. FG?s 10 000 low-cost housing scheme takes off5. Chelsea is complete ?Mourinho(MTN is not liable for this message)                 ,spam,exais_sms_spam,SPAM,0,0,0,general,PUNCH NEWSFRIDAY  1ST JULY 20141. Terrorism should end by December ? Council of State2. Ebola: 69 under watch  two isolated  says FG3. B?Haram tops US-Africa summit agenda4. FG?s 10 000 low-cost housing scheme takes off5. Chelsea is complete ?Mourinho(MTN is not liable for this message)                 ,PUNCH NEWSFRIDAY 1ST JULY 20141. Terrorism should end by December ? Council of State2. Ebola: 69 under watch two isolated says FG3. B?Haram tops US-Africa summit agenda4. FG?s 10 000 low-cost housing scheme takes off5. Chelsea is complete ?Mourinho(MTN is not liable for this message),
get  discount on min billing of rs  ala carte at your nearest pizza hut outlet offer only on ur hdfc bank credit card t c apply till st aug ,smishing,combined_labeled_dataset,smishing,0,0,0,bank_payment,get  discount on min billing of rs  ala carte at your nearest pizza hut outlet offer only on ur hdfc bank credit card t c apply till st aug ,get discount on min billing of rs ala carte at your nearest pizza hut outlet offer only on ur hdfc bank credit card t c apply till st aug,
Within you lies the power to do things you never dreamed possible. This power becomes available to u just as soon as you change ur beliefs.                    ,spam,exais_sms_spam,SPAM,0,0,0,general,Within you lies the power to do things you never dreamed possible. This power becomes available to u just as soon as you change ur beliefs.                    ,Within you lies the power to do things you never dreamed possible. This power becomes available to u just as soon as you change ur beliefs.,
"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",ham,uci_sms_spam,ham,0,0,0,general,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash","Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",
"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",smishing,mendeley_5971,Smishing,0,0,1,other_smishing,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",
shop at the first citizens fiesta at shoppers stop or homestop  get discount vouchers worth rs  for offer details click bitlyfiestar tc apply,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,shop at the first citizens fiesta at shoppers stop or homestop  get discount vouchers worth rs  for offer details click bitlyfiestar tc apply,shop at the first citizens fiesta at shoppers stop or homestop get discount vouchers worth rs for offer details click bitlyfiestar tc apply,
hi jayesh  here is the exclusive offer only for you  buy  tees   only  link httpysmrtlnkinefksltdw  offer valid for  hours,spam,super_sms_dataset,spam,0,0,0,general,hi jayesh  here is the exclusive offer only for you  buy  tees   only  link httpysmrtlnkinefksltdw  offer valid for  hours,hi jayesh here is the exclusive offer only for you buy tees only link httpysmrtlnkinefksltdw offer valid for hours,
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,ham,uci_sms_spam,ham,0,0,0,general,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,
Wan go sundown marathon?,ham,super_sms_dataset,ham,0,0,0,general,Wan go sundown marathon?,Wan go sundown marathon?,
Okay cya then.,ham,super_sms_dataset,ham,0,0,0,general,Okay cya then.,Okay cya then.,
spa services inaugural offrflat  off on authentic thai massage     nrvr mall dumasrd shop no luxuria businesshubamo thaispa,spam,super_sms_dataset,spam,0,0,0,general,spa services inaugural offrflat  off on authentic thai massage     nrvr mall dumasrd shop no luxuria businesshubamo thaispa,spa services inaugural offrflat off on authentic thai massage nrvr mall dumasrd shop no luxuria businesshubamo thaispa,
Got meh... When?,ham,super_sms_dataset,ham,0,0,0,general,Got meh... When?,Got meh... When?,
Can be a portion or an entire house too. Can be on any floor. Budget is between 50k to 80k PKR,ham,super_sms_dataset,ham,0,0,0,general,Can be a portion or an entire house too. Can be on any floor. Budget is between 50k to 80k PKR,Can be a portion or an entire house too. Can be on any floor. Budget is between 50k to 80k PKR,
"Not sure, why?",ham,super_sms_dataset,ham,0,0,0,general,"Not sure, why?","Not sure, why?",
Sorry leh. I can't make it on fri. Got lec till  <DECIMAL> pm. Forgotto tell u that when i planned my timetable. Haha.,ham,super_sms_dataset,ham,0,0,0,general,Sorry leh. I can't make it on fri. Got lec till  <DECIMAL> pm. Forgotto tell u that when i planned my timetable. Haha.,Sorry leh. I can't make it on fri. Got lec till <DECIMAL> pm. Forgotto tell u that when i planned my timetable. Haha.,
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",ham,uci_sms_spam,ham,0,0,0,general,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.","Okay. No no, just shining on. That was meant to be signing, but that sounds better.",
Hee. Ok. Take ur time dear. I at the 2nd floor toilet. I think nearmarks n Spencer. But very long queue.,ham,super_sms_dataset,ham,0,0,0,general,Hee. Ok. Take ur time dear. I at the 2nd floor toilet. I think nearmarks n Spencer. But very long queue.,Hee. Ok. Take ur time dear. I at the 2nd floor toilet. I think nearmarks n Spencer. But very long queue.,
Btw hows the drive,ham,super_sms_dataset,ham,0,0,0,general,Btw hows the drive,Btw hows the drive,
"Honey mustard, cabbage and cucumber onli",ham,super_sms_dataset,ham,0,0,0,general,"Honey mustard, cabbage and cucumber onli","Honey mustard, cabbage and cucumber onli",
merry christmas  extra internet get gb g on recharge of rs  done on myvodafone app only offer valid till  dec recharge now httpgooglqtkjl,spam,super_sms_dataset,spam,0,0,0,general,merry christmas  extra internet get gb g on recharge of rs  done on myvodafone app only offer valid till  dec recharge now httpgooglqtkjl,merry christmas extra internet get gb g on recharge of rs done on myvodafone app only offer valid till dec recharge now httpgooglqtkjl,
"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",ham,uci_sms_spam,ham,0,0,0,general,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else","K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",
Haha:P I'm not so bossy lah haha please! Just occasionally:D hahaha!:P,ham,super_sms_dataset,ham,0,0,0,general,Haha:P I'm not so bossy lah haha please! Just occasionally:D hahaha!:P,Haha:P I'm not so bossy lah haha please! Just occasionally:D hahaha!:P,
Haha true... playing game le lol... Nomnomnom! Haha not fat fat caneat! Wa so good I dun mind lol,ham,super_sms_dataset,ham,0,0,0,general,Haha true... playing game le lol... Nomnomnom! Haha not fat fat caneat! Wa so good I dun mind lol,Haha true... playing game le lol... Nomnomnom! Haha not fat fat caneat! Wa so good I dun mind lol,
jadeblue wishes you a happy republic day with simply irresistible offer  flat  off select merchandisetc apply,smishing,combined_labeled_dataset,smishing,0,0,0,other_smishing,jadeblue wishes you a happy republic day with simply irresistible offer  flat  off select merchandisetc apply,jadeblue wishes you a happy republic day with simply irresistible offer flat off select merchandisetc apply,
If you free call me.,ham,super_sms_dataset,ham,0,0,0,general,If you free call me.,If you free call me.,
Your bank account have be suspend Please verify your identity and follow the instruction nab verification.org/ XXXXXXXXXXX,spam,super_sms_dataset,spam,0,0,0,general,Your bank account have be suspend Please verify your identity and follow the instruction nab verification.org/ XXXXXXXXXXX,Your bank account have be suspend Please verify your identity and follow the instruction nab verification.org/ XXXXXXXXXXX,
Ready for d journey?,ham,super_sms_dataset,ham,0,0,0,general,Ready for d journey?,Ready for d journey?,
We inform you that your wallet will be suspend if you do notActivate to the SMS authentication system http://support metamask.io/,spam,super_sms_dataset,spam,1,0,0,general,We inform you that your wallet will be suspend if you do notActivate to the SMS authentication system http://support metamask.io/,We inform you that your wallet will be suspend if you do notActivate to the SMS authentication system http://support metamask.io/,
th anniversary offer buy pack of  pairs of jeans rs use ur gcs at extra  value win rs lakh gold watch homeshop today at pm call ,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,th anniversary offer buy pack of  pairs of jeans rs use ur gcs at extra  value win rs lakh gold watch homeshop today at pm call ,th anniversary offer buy pack of pairs of jeans rs use ur gcs at extra value win rs lakh gold watch homeshop today at pm call,
