text,label,source,original_label,url_present,email_present,phone_present,category,original_text,cleaned_text,client_id
Nope nope. Heh thanks!,ham,super_sms_dataset,ham,0,0,0,general,Nope nope. Heh thanks!,Nope nope. Heh thanks!,client_1
Any plans later?,ham,super_sms_dataset,ham,0,0,0,general,Any plans later?,Any plans later?,client_1
"Gdmrn machan,girisha askd u 2 cm online at abt  <#> am",ham,super_sms_dataset,ham,0,0,0,general,"Gdmrn machan,girisha askd u 2 cm online at abt  <#> am","Gdmrn machan,girisha askd u 2 cm online at abt <#> am",client_1
Win a Â£1000 cash prize or a prize worth Â£5000,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,Win a Â£1000 cash prize or a prize worth Â£5000,Win a Â£1000 cash prize or a prize worth Â£5000,client_1
"Haha yeah! In fact in already in clementi area haha! I see how, Ithink I will study for ecology quiz haha :) meeting you at 4 right?Hahaha same! I dun like waking up early!",ham,super_sms_dataset,ham,0,0,0,general,"Haha yeah! In fact in already in clementi area haha! I see how, Ithink I will study for ecology quiz haha :) meeting you at 4 right?Hahaha same! I dun like waking up early!","Haha yeah! In fact in already in clementi area haha! I see how, Ithink I will study for ecology quiz haha :) meeting you at 4 right?Hahaha same! I dun like waking up early!",client_1
Where @,ham,super_sms_dataset,ham,0,0,0,general,Where @,Where @,client_1
"congratulations! thanks to a good friend u have advance the £2,000 xmas prize. 2 claim exist easy, just call 08718726971 now! only 10p per minute. bt-national-rate.",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"congratulations! thanks to a good friend u have advance the £2,000 xmas prize. 2 claim exist easy, just call 08718726971 now! only 10p per minute. bt-national-rate.","congratulations! thanks to a good friend u have advance the £2,000 xmas prize. 2 claim exist easy, just call 08718726971 now! only 10p per minute. bt-national-rate.",client_1
"Hi livia, sorry just saw ur msg this morning, just to inform u i din go to sch today cos i fall sick... Maybe i will drop by tomolo or friday..",ham,super_sms_dataset,ham,0,0,0,general,"Hi livia, sorry just saw ur msg this morning, just to inform u i din go to sch today cos i fall sick... Maybe i will drop by tomolo or friday..","Hi livia, sorry just saw ur msg this morning, just to inform u i din go to sch today cos i fall sick... Maybe i will drop by tomolo or friday..",client_1
do you want to squirtle on my jigglypuff,ham,super_sms_dataset,ham,0,0,0,general,do you want to squirtle on my jigglypuff,do you want to squirtle on my jigglypuff,client_1
Get information to migrate to Easy Cliq dial 255. For Internet Plans  dial 229. For Internet Settings  dial 790. For You & Me  dial 233.To Change Language  press 0                ,spam,exais_sms_spam,SPAM,0,0,0,general,Get information to migrate to Easy Cliq dial 255. For Internet Plans  dial 229. For Internet Settings  dial 790. For You & Me  dial 233.To Change Language  press 0                ,Get information to migrate to Easy Cliq dial 255. For Internet Plans dial 229. For Internet Settings dial 790. For You & Me dial 233.To Change Language press 0,client_1
you experience won a nokia 7250i. this is what you experience when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,smishing,mendeley_balanced_10191,smishing,0,0,0,reward_prize,you experience won a nokia 7250i. this is what you experience when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,you experience won a nokia 7250i. this is what you experience when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,client_1
"If can, i want to take both lvl 2 n 3 one. Why leh?",ham,super_sms_dataset,ham,0,0,0,general,"If can, i want to take both lvl 2 n 3 one. Why leh?","If can, i want to take both lvl 2 n 3 one. Why leh?",client_1
"Dear 966231XXXX, Rs. 72,350/- is credited to your A/C No. 3455714XX12 BHIM Ref ID: 966231XXXX@ybl. Check your updated balance here: s9p.in/s/NIbOCsOho0",spam,super_sms_dataset,spam,0,0,0,general,"Dear 966231XXXX, Rs. 72,350/- is credited to your A/C No. 3455714XX12 BHIM Ref ID: 966231XXXX@ybl. Check your updated balance here: s9p.in/s/NIbOCsOho0","Dear 966231XXXX, Rs. 72,350/- is credited to your A/C No. 3455714XX12 BHIM Ref ID: 966231XXXX@ybl. Check your updated balance here: s9p.in/s/NIbOCsOho0",client_1
Yeah fish. Ooo oranges. I might be taking a short nap soon. Medicine's making me drowsy.,ham,super_sms_dataset,ham,0,0,0,general,Yeah fish. Ooo oranges. I might be taking a short nap soon. Medicine's making me drowsy.,Yeah fish. Ooo oranges. I might be taking a short nap soon. Medicine's making me drowsy.,client_1
dear customer  top  spenders on icici bank debit card will get cashback of rs on a min purchase of rs offer till novdtls at jmpcardoff tnc,spam,super_sms_dataset,spam,0,0,0,general,dear customer  top  spenders on icici bank debit card will get cashback of rs on a min purchase of rs offer till novdtls at jmpcardoff tnc,dear customer top spenders on icici bank debit card will get cashback of rs on a min purchase of rs offer till novdtls at jmpcardoff tnc,client_1
I am going to collage will come late don't wait for me.,ham,super_sms_dataset,ham,0,0,0,general,I am going to collage will come late don't wait for me.,I am going to collage will come late don't wait for me.,client_1
freemsg:feelin kinda lnly hope u like 2 continue me company! jst bring a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,spam,mendeley_balanced_10191,spam,0,0,1,general,freemsg:feelin kinda lnly hope u like 2 continue me company! jst bring a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,freemsg:feelin kinda lnly hope u like 2 continue me company! jst bring a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,client_1
CONGRATS! U ve been selected 4 a Writen Test/Interview in a HR/Health Org. 2MRW Friday 28/02/2014. Venue DANAX PLAZA ADAMASINGBA B/STOP  IB. By 12:00. Come wit ur CV. 08066418982                   ,ham,exais_sms_spam,HAM,0,0,1,general,CONGRATS! U ve been selected 4 a Writen Test/Interview in a HR/Health Org. 2MRW Friday 28/02/2014. Venue DANAX PLAZA ADAMASINGBA B/STOP  IB. By 12:00. Come wit ur CV. 08066418982                   ,CONGRATS! U ve been selected 4 a Writen Test/Interview in a HR/Health Org. 2MRW Friday 28/02/2014. Venue DANAX PLAZA ADAMASINGBA B/STOP IB. By 12:00. Come wit ur CV. 08066418982,client_1
I'm freezing and craving ice. Fml,ham,uci_sms_spam,ham,0,0,0,general,I'm freezing and craving ice. Fml,I'm freezing and craving ice. Fml,client_1
Ohh I see. At night ah. Then what are we gonna do during the day? arent you going home after today?,ham,super_sms_dataset,ham,0,0,0,general,Ohh I see. At night ah. Then what are we gonna do during the day? arent you going home after today?,Ohh I see. At night ah. Then what are we gonna do during the day? arent you going home after today?,client_1
claire here embody havin borin time & exist now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,spam,mendeley_balanced_10191,spam,0,0,1,general,claire here embody havin borin time & exist now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,claire here embody havin borin time & exist now alone u wanna cum over 2nite? chat now 09099725823 hope 2 c u luv claire xx calls£1/minmoremobsemspobox45po139wa,client_1
i will be free from class at  will that work for you ,ham,super_sms_dataset,ham,0,0,0,general,i will be free from class at  will that work for you ,i will be free from class at will that work for you,client_1
I go buy the cake first cause I scared the shop close.,ham,super_sms_dataset,ham,0,0,0,general,I go buy the cake first cause I scared the shop close.,I go buy the cake first cause I scared the shop close.,client_1
ARGOS CARD A suspicious payment be attempt so we deactivate your account You can reactivate your card here www.myargoscard.co-uk-manage.live/,spam,super_sms_dataset,spam,1,0,0,general,ARGOS CARD A suspicious payment be attempt so we deactivate your account You can reactivate your card here www.myargoscard.co-uk-manage.live/,ARGOS CARD A suspicious payment be attempt so we deactivate your account You can reactivate your card here www.myargoscard.co-uk-manage.live/,client_1
Stream the latest video Dorobucci by the Marvin Crew FOR FREE on MTN Music+.Sms MUSIC to 5900 or click http://goo.gl/ZvxWGN & get FREE 1 month subscription&150MB                   ,spam,exais_sms_spam,SPAM,1,0,0,general,Stream the latest video Dorobucci by the Marvin Crew FOR FREE on MTN Music+.Sms MUSIC to 5900 or click http://goo.gl/ZvxWGN & get FREE 1 month subscription&150MB                   ,Stream the latest video Dorobucci by the Marvin Crew FOR FREE on MTN Music+.Sms MUSIC to 5900 or click http://goo.gl/ZvxWGN & get FREE 1 month subscription&150MB,client_1
urgent! your mobile number has embody awarded with a £2000 prize guaranteed. call 09058094454 from land line. claim 3030. valid 12hrs only,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent! your mobile number has embody awarded with a £2000 prize guaranteed. call 09058094454 from land line. claim 3030. valid 12hrs only,urgent! your mobile number has embody awarded with a £2000 prize guaranteed. call 09058094454 from land line. claim 3030. valid 12hrs only,client_1
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,ham,uci_sms_spam,ham,0,0,0,general,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,client_1
Customer Your State Bank of india Account Will be Suspended Please Re KYC Verification Update Click here link http://http://19ffb41b38ac.ngrok.io/sbibank,spam,super_sms_dataset,spam,1,0,0,general,Customer Your State Bank of india Account Will be Suspended Please Re KYC Verification Update Click here link http://http://19ffb41b38ac.ngrok.io/sbibank,Customer Your State Bank of india Account Will be Suspended Please Re KYC Verification Update Click here link http://http://19ffb41b38ac.ngrok.io/sbibank,client_1
USPS the arranged delivery time of the package 1z31571 get postpone Please verify here YOKIKO 92fzs.info/ A45tvk6yKh,spam,super_sms_dataset,spam,0,0,0,general,USPS the arranged delivery time of the package 1z31571 get postpone Please verify here YOKIKO 92fzs.info/ A45tvk6yKh,USPS the arranged delivery time of the package 1z31571 get postpone Please verify here YOKIKO 92fzs.info/ A45tvk6yKh,client_1
Yes earning  <#> $ per day,ham,super_sms_dataset,ham,0,0,0,general,Yes earning  <#> $ per day,Yes earning <#> $ per day,client_1
"urgent! your mobile no *********** won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! bid 09066362220 asap! box97n7qp, 150ppm",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent! your mobile no *********** won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! bid 09066362220 asap! box97n7qp, 150ppm","urgent! your mobile no *********** won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! bid 09066362220 asap! box97n7qp, 150ppm",client_1
"hi jason, i wanna invite you for a simple dinner tonight if you're available.. it's my treat dont worry. ok? :)",ham,super_sms_dataset,ham,0,0,0,general,"hi jason, i wanna invite you for a simple dinner tonight if you're available.. it's my treat dont worry. ok? :)","hi jason, i wanna invite you for a simple dinner tonight if you're available.. it's my treat dont worry. ok? :)",client_1
important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 find out why log onto http://www.urawinner.com,smishing,mendeley_balanced_10191,smishing,1,0,0,reward_prize,important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 find out why log onto http://www.urawinner.com,important information 4 orange user 0796xxxxxx. today embody ur lucky day!2 find out why log onto http://www.urawinner.com,client_1
we meet sat morning 1030 at china town mrt to eat berakfast,ham,super_sms_dataset,ham,0,0,0,general,we meet sat morning 1030 at china town mrt to eat berakfast,we meet sat morning 1030 at china town mrt to eat berakfast,client_1
Akinyemi. Kafayat. Olamide gtbank. A/c no 01XXXXXX74                    ,ham,exais_sms_spam,HAM,0,0,0,general,Akinyemi. Kafayat. Olamide gtbank. A/c no 01XXXXXX74                    ,Akinyemi. Kafayat. Olamide gtbank. A/c no 01XXXXXX74,client_1
"Oh, √º muz be dead tired then. Haha.... Wah, so far also, at tuas.  Hope its not pouring there, its pouring at my place...",ham,super_sms_dataset,ham,0,0,0,general,"Oh, √º muz be dead tired then. Haha.... Wah, so far also, at tuas.  Hope its not pouring there, its pouring at my place...","Oh, √º muz be dead tired then. Haha.... Wah, so far also, at tuas. Hope its not pouring there, its pouring at my place...",client_1
Was at tiongbahruplaza. On the way back to school now.,ham,super_sms_dataset,ham,0,0,0,general,Was at tiongbahruplaza. On the way back to school now.,Was at tiongbahruplaza. On the way back to school now.,client_1
Hahaha when I couldn't wake you up!! Hahaha but you should not onlytrain with me hahaha! Coz I will be very slack! Haha we are windowshopping!!! THERE ARE SO MUCH STUFF I WANT!!!! Hahaha:P I don't thinkit's raining here! Dun fall sick!,ham,super_sms_dataset,ham,0,0,0,general,Hahaha when I couldn't wake you up!! Hahaha but you should not onlytrain with me hahaha! Coz I will be very slack! Haha we are windowshopping!!! THERE ARE SO MUCH STUFF I WANT!!!! Hahaha:P I don't thinkit's raining here! Dun fall sick!,Hahaha when I couldn't wake you up!! Hahaha but you should not onlytrain with me hahaha! Coz I will be very slack! Haha we are windowshopping!!! THERE ARE SO MUCH STUFF I WANT!!!! Hahaha:P I don't thinkit's raining here! Dun fall sick!,client_1
"hack chat. get backdoor entry into 121 chat rooms at a fraction of the cost. reply neo69 or call 09050280520, to subscribe 25p pm. dps, bcm box 8027 ldn, wc1n3xx",spam,mendeley_balanced_10191,spam,0,0,1,general,"hack chat. get backdoor entry into 121 chat rooms at a fraction of the cost. reply neo69 or call 09050280520, to subscribe 25p pm. dps, bcm box 8027 ldn, wc1n3xx","hack chat. get backdoor entry into 121 chat rooms at a fraction of the cost. reply neo69 or call 09050280520, to subscribe 25p pm. dps, bcm box 8027 ldn, wc1n3xx",client_1
Dear customer your SBI credit card reward point worth INR XXXX expire by tomorrow Kindly redeem your point in cash by click here https //bit.ly/2nbPmvP,smishing,combined_labeled_dataset,smishing,1,0,0,reward_prize,Dear customer your SBI credit card reward point worth INR XXXX expire by tomorrow Kindly redeem your point in cash by click here https //bit.ly/2nbPmvP,Dear customer your SBI credit card reward point worth INR XXXX expire by tomorrow Kindly redeem your point in cash by click here https //bit.ly/2nbPmvP,client_1
tbs/persolvo. exist chasing us since sept for£38 definitely not yield now thanks to your information. we will ignore them. kath. manchester.,spam,mendeley_balanced_10191,spam,0,0,0,general,tbs/persolvo. exist chasing us since sept for£38 definitely not yield now thanks to your information. we will ignore them. kath. manchester.,tbs/persolvo. exist chasing us since sept for£38 definitely not yield now thanks to your information. we will ignore them. kath. manchester.,client_1
"Goodnight dear ryan <3! Ohh no, I just got your sms._.",ham,super_sms_dataset,ham,0,0,0,general,"Goodnight dear ryan <3! Ohh no, I just got your sms._.","Goodnight dear ryan <3! Ohh no, I just got your sms._.",client_1
Thgt we have to collect some package on 17th if  u haven received it...,ham,super_sms_dataset,ham,0,0,0,general,Thgt we have to collect some package on 17th if  u haven received it...,Thgt we have to collect some package on 17th if u haven received it...,client_1
Wan fight ar Dick face,ham,super_sms_dataset,ham,0,0,0,general,Wan fight ar Dick face,Wan fight ar Dick face,client_1
"urgent! your mobile number let been awarded with a inr.2,00,000 prize guaranteed. call 8927307655 from land line. claim 3030. valid 12hrs only",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"urgent! your mobile number let been awarded with a inr.2,00,000 prize guaranteed. call 8927307655 from land line. claim 3030. valid 12hrs only","urgent! your mobile number let been awarded with a inr.2,00,000 prize guaranteed. call 8927307655 from land line. claim 3030. valid 12hrs only",client_1
hmv bonus special 500 pounds of genuine hmv vouchers to exist won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,spam,mendeley_balanced_10191,spam,1,0,0,general,hmv bonus special 500 pounds of genuine hmv vouchers to exist won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,hmv bonus special 500 pounds of genuine hmv vouchers to exist won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,client_1
"urgent. important information for 02 user. today embody your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",smishing,mendeley_balanced_10191,smishing,1,0,0,reward_prize,"urgent. important information for 02 user. today embody your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !","urgent. important information for 02 user. today embody your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",client_1
Free Shipping Easy Returns For Cotton Culture 's New Kurtis Suit Sets Leggings BT KURTIS 14/03/2019,spam,super_sms_dataset,spam,0,0,0,general,Free Shipping Easy Returns For Cotton Culture 's New Kurtis Suit Sets Leggings BT KURTIS 14/03/2019,Free Shipping Easy Returns For Cotton Culture 's New Kurtis Suit Sets Leggings BT KURTIS 14/03/2019,client_1
sorry! u can not unsubscribe yet. the mob offer package let a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info,spam,mendeley_balanced_10191,spam,0,0,0,general,sorry! u can not unsubscribe yet. the mob offer package let a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info,sorry! u can not unsubscribe yet. the mob offer package let a min term of 54 weeks> pls resubmit request after expiry. reply themob help 4 more info,client_1
Congrats kano..whr s the treat maga?,ham,uci_sms_spam,ham,0,0,0,general,Congrats kano..whr s the treat maga?,Congrats kano..whr s the treat maga?,client_1
"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",ham,uci_sms_spam,ham,0,0,0,general,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.","And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",client_1
hmm... i should be free... where do u want to go?,ham,super_sms_dataset,ham,0,0,0,general,hmm... i should be free... where do u want to go?,hmm... i should be free... where do u want to go?,client_1
We have to pick rayan macleran there.,ham,uci_sms_spam,ham,0,0,0,general,We have to pick rayan macleran there.,We have to pick rayan macleran there.,client_1
I meant as an apology from me for texting you to get me drugs at  <#> at night,ham,super_sms_dataset,ham,0,0,0,general,I meant as an apology from me for texting you to get me drugs at  <#> at night,I meant as an apology from me for texting you to get me drugs at <#> at night,client_1
"todays vodafone numbers ending 9167 exist take to receive a rs.2,00,000 award. if you have a match please call 7044518857 quoting claim code 5001 standard rates hold",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"todays vodafone numbers ending 9167 exist take to receive a rs.2,00,000 award. if you have a match please call 7044518857 quoting claim code 5001 standard rates hold","todays vodafone numbers ending 9167 exist take to receive a rs.2,00,000 award. if you have a match please call 7044518857 quoting claim code 5001 standard rates hold",client_1
	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,client_1
Hahas thks too for being in charge,ham,super_sms_dataset,ham,0,0,0,general,Hahas thks too for being in charge,Hahas thks too for being in charge,client_1
"Yoooo.. I forgot to ask, are you coming over?",ham,super_sms_dataset,ham,0,0,0,general,"Yoooo.. I forgot to ask, are you coming over?","Yoooo.. I forgot to ask, are you coming over?",client_1
"todays vodafone numbers finish 9167 are selected to receive a rs.2,00,000 award. if you possess a match please call 7044518857 quote claim code 5001 standard rates apply",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"todays vodafone numbers finish 9167 are selected to receive a rs.2,00,000 award. if you possess a match please call 7044518857 quote claim code 5001 standard rates apply","todays vodafone numbers finish 9167 are selected to receive a rs.2,00,000 award. if you possess a match please call 7044518857 quote claim code 5001 standard rates apply",client_1
"Haha but I should really do it by myself right:/ haha but if youdon't go choir on sundays then what will you do? Haha but that waslike p3&4! Haha quick eat eat, now so late already!! Haha yeap! (: (:sadly none of the teachers replied me about booking the room leh!",ham,super_sms_dataset,ham,0,0,0,general,"Haha but I should really do it by myself right:/ haha but if youdon't go choir on sundays then what will you do? Haha but that waslike p3&4! Haha quick eat eat, now so late already!! Haha yeap! (: (:sadly none of the teachers replied me about booking the room leh!","Haha but I should really do it by myself right:/ haha but if youdon't go choir on sundays then what will you do? Haha but that waslike p3&4! Haha quick eat eat, now so late already!! Haha yeap! (: (:sadly none of the teachers replied me about booking the room leh!",client_1
How joyous! How incredible! Glory to God in heaven  goodwill to men on earth. U r such a grt person dt only share birthday wt a whole nation NIGERIA HBD! HID!                   ,ham,exais_sms_spam,HAM,0,0,0,general,How joyous! How incredible! Glory to God in heaven  goodwill to men on earth. U r such a grt person dt only share birthday wt a whole nation NIGERIA HBD! HID!                   ,How joyous! How incredible! Glory to God in heaven goodwill to men on earth. U r such a grt person dt only share birthday wt a whole nation NIGERIA HBD! HID!,client_1
 Matric no. 09/1633  csc 323 and csc 427. Help me check the  scores for  this carryover student                    ,ham,exais_sms_spam,HAM,0,0,0,general, Matric no. 09/1633  csc 323 and csc 427. Help me check the  scores for  this carryover student                    ,Matric no. 09/1633 csc 323 and csc 427. Help me check the scores for this carryover student,client_1
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,client_1
Next time too late le. Later ns u jialak. After ns also uni ur lasttime to take sports. Then u still procrastinate u no need learn le,ham,super_sms_dataset,ham,0,0,0,general,Next time too late le. Later ns u jialak. After ns also uni ur lasttime to take sports. Then u still procrastinate u no need learn le,Next time too late le. Later ns u jialak. After ns also uni ur lasttime to take sports. Then u still procrastinate u no need learn le,client_1
Dear customer your Booking order be very lucky you winner in my paytm mall online shop company your coupon no.5588 your prize be TATA SAFARI four wheeler car marketing amount 1280.000 my office contact Helpline XXXXXXXXXX note T C apply- XXXXX,smishing,combined_labeled_dataset,smishing,0,0,1,reward_prize,Dear customer your Booking order be very lucky you winner in my paytm mall online shop company your coupon no.5588 your prize be TATA SAFARI four wheeler car marketing amount 1280.000 my office contact Helpline XXXXXXXXXX note T C apply- XXXXX,Dear customer your Booking order be very lucky you winner in my paytm mall online shop company your coupon no.5588 your prize be TATA SAFARI four wheeler car marketing amount 1280.000 my office contact Helpline XXXXXXXXXX note T C apply- XXXXX,client_1
"Haha... Still nd me to say ma... Anyway, thanx 4 sendin me off tmr... Gee gee...",ham,super_sms_dataset,ham,0,0,0,general,"Haha... Still nd me to say ma... Anyway, thanx 4 sendin me off tmr... Gee gee...","Haha... Still nd me to say ma... Anyway, thanx 4 sendin me off tmr... Gee gee...",client_1
"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: giddybreasts.com/DSRRmEAccl",smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: giddybreasts.com/DSRRmEAccl","Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: giddybreasts.com/DSRRmEAccl",client_1
 Just wanted to remind you how awesome you are. Keep shining!,ham,super_sms_dataset,ham,0,0,0,general, Just wanted to remind you how awesome you are. Keep shining!,Just wanted to remind you how awesome you are. Keep shining!,client_1
K:)i will give my kvb acc details:),ham,uci_sms_spam,ham,0,0,0,general,K:)i will give my kvb acc details:),K:)i will give my kvb acc details:),client_1
Your Acct 304XXXX489 Has Been Debited with NGN2 000.00 On 12-AUG-2014 14:19:05 By ATM WITHDRAWAL-UNAAB MFB/ABEOKUTA/OG/NG. Bal: NGN2 678.30CR                  ,ham,exais_sms_spam,HAM,0,0,1,general,Your Acct 304XXXX489 Has Been Debited with NGN2 000.00 On 12-AUG-2014 14:19:05 By ATM WITHDRAWAL-UNAAB MFB/ABEOKUTA/OG/NG. Bal: NGN2 678.30CR                  ,Your Acct 304XXXX489 Has Been Debited with NGN2 000.00 On 12-AUG-2014 14:19:05 By ATM WITHDRAWAL-UNAAB MFB/ABEOKUTA/OG/NG. Bal: NGN2 678.30CR,client_1
urgent we embody trying to contact you last weekends draw shows u experience won a £1000 prize assure call 09064017295 claim code k52 valid 12hrs 150p pm,smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,urgent we embody trying to contact you last weekends draw shows u experience won a £1000 prize assure call 09064017295 claim code k52 valid 12hrs 150p pm,urgent we embody trying to contact you last weekends draw shows u experience won a £1000 prize assure call 09064017295 claim code k52 valid 12hrs 150p pm,client_1
The one with your info!(:,ham,super_sms_dataset,ham,0,0,0,general,The one with your info!(:,The one with your info!(:,client_1
freemsg:feelin kinda lnly desire u like 2 preserve me company! jst got a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,spam,mendeley_balanced_10191,spam,0,0,1,general,freemsg:feelin kinda lnly desire u like 2 preserve me company! jst got a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,freemsg:feelin kinda lnly desire u like 2 preserve me company! jst got a cam moby wanna c my pic?txt or reply date to 82242 msg150p 2rcv hlp 08712317606 stop to 82242,client_1
Yeah true that. Whachudoin?,ham,super_sms_dataset,ham,0,0,0,general,Yeah true that. Whachudoin?,Yeah true that. Whachudoin?,client_1
Fuck babe ... What happened to you ? How come you never came back?,ham,uci_sms_spam,ham,0,0,0,general,Fuck babe ... What happened to you ? How come you never came back?,Fuck babe ... What happened to you ? How come you never came back?,client_1
free tones desire you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk,spam,mendeley_balanced_10191,spam,0,0,1,general,free tones desire you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk,free tones desire you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p provided by tones2you.co.uk,client_1
vodafone bombaat offer get  local and std seconds for days at rs recharge with rs today to enjoy this exciting offer,spam,super_sms_dataset,spam,0,0,0,general,vodafone bombaat offer get  local and std seconds for days at rs recharge with rs today to enjoy this exciting offer,vodafone bombaat offer get local and std seconds for days at rs recharge with rs today to enjoy this exciting offer,client_1
hi rithika   our number has changed  please save our new number  one number panindia  as a justdial user  you are entitled for free movie tickets for you  your family and friends at the nearest pvrcinemax to claim tickets  simply download the brand new justdial app httpjsdlindownload  register  exclusive offercode star pass will be smsed to registered mobiles soon share this message with your friends via whatsapp now  click here to download httpjsdlindownload  tc apply team justdial,smishing,combined_labeled_dataset,smishing,0,0,0,reward_prize,hi rithika   our number has changed  please save our new number  one number panindia  as a justdial user  you are entitled for free movie tickets for you  your family and friends at the nearest pvrcinemax to claim tickets  simply download the brand new justdial app httpjsdlindownload  register  exclusive offercode star pass will be smsed to registered mobiles soon share this message with your friends via whatsapp now  click here to download httpjsdlindownload  tc apply team justdial,hi rithika our number has changed please save our new number one number panindia as a justdial user you are entitled for free movie tickets for you your family and friends at the nearest pvrcinemax to claim tickets simply download the brand new justdial app httpjsdlindownload register exclusive offercode star pass will be smsed to registered mobiles soon share this message with your friends via whatsapp now click here to download httpjsdlindownload tc apply team justdial,client_1
"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with � 1500 Bonus Prize, call 09066364589",smishing,mendeley_balanced_10191,smishing,0,0,1,reward_prize,"	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with � 1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with � 1500 Bonus Prize, call 09066364589",client_1
